剧目	tên vở kịch	n	
剧种	các loại hý khúc	n	
剧组	đoàn kịchǀđoàn làm phim	n	
剧终	tan hát	vi	
剧评	kịch bình	n	
剧透	kịch thấu	v	
剧院	rạp hát	n	
剩下	thừa ra	v	
剩菜	đồ ăn thừa	n	
剩饭	cơm thừa	n	
剪刀	kéo	n	
剪切	chia cắt	v	
剪发	cắt ngắn	v	
剪头	hớt tóc	v	
剪子	cây kéo	n	
剪开	cắt bỏ	v	
剪彩	cắt băng	vi	
剪影	cắt hình	n	
剪径	cướp đường	n	
剪成	cắt thành	v	
剪报	cắt từ báo	n	
剪掉	cắt đứt	v	
剪接	cắt nối	v	
剪断	cắt đứt	v	
剪枝	mũi tên		
剪灭	tiêu diệt	v	
剪短	xén	v	
剪纸	cắt giấy	n	
剪裁	cắt quần áo	vn	
剪贴	cắt dán		
剪辑	cắt nối biên tập	v	
副业	nghề phụ	n	
副修	học thêm		
副刊	phụ bản	n	
副官	phó quan	n	
副总	phó tổng	n	
副手	trợ thủ	n	
副本	phó bản	n	
副榜	phó bảng	n	
副歌	điệp khúc	n	
副科	môn phụ	n	
副职	phó chức	n	
副食	thực phẩm phụ	n	
割下	cắt lấy	v	
割伤	vết cắt	v	
割喉	cắt yết hầu	v	
割地	cắt đất	v	
割席	cắt đứt		
割开	cắt mở	v	
割断	cắt đứt	v	
割爱	cắt ái	v	
割破	cắt vỡ	v	
割线	cắt	v	
割肉	cắt thịt	v	
割舍	dứt bỏ	v	
割草	cắt cỏ		
割裂	tách rời	vn	
割让	cắt nhường	v	
割除	cắt đứt	v	
剽悍	nhanh hung	n	
剽窃	đạo văn	v	
剿匪	tiêu diệt	v	
剿灭	tiêu diệt	v	
剿除	tiễu trừ	v	
劈下	đánh xuống	i	
劈刀	dao chặt		
劈到	bổ tới	v	
劈刺	chém	v	
劈叉	giạng thẳng chân	v	
劈啪	đồm độp	v	
劈头	húc đầu	d	
劈山	phá núi	ns	
劈开	bổ ra	v	
劈手	chộp	d	
劈斩	phách trảm	v	
劈断	chém đứt	v	
劈柴	bổ củi	i	
劈死	đánh chết	v	
劈碎	chém nát	v	
劈脸	đúng ngay vào mặt	v	
劈落	đánh rớt	v	
劈裂	chém đứt	v	
劈面	đúng ngay vào mặt	d	
力主	chủ trương gắng sức thực hiện	v	
力争	cố gắng	v	
力作	tác phẩm tâm huyết	n	
力促	khuyên	v	
力保	ra sức bảo vệ	v	
力压	lực áp	v	
力图	lực đồǀmưu cầuǀcố hòng	v	
力场	lực trường	n	
力士	lực sĩ	n	
力学	cơ học	n	
力尽	lực tẫn	v	
力度	độ mạnh yếu	n	
力戒	hết sức phòng ngừa	v	
力战	lực chiến	v	
力持	cố giữ vững		
力挫	khuất nhục	v	
力敌	lực địch	v	
力求	gắng đạt tới	v	
力畜	súc vật kéo		
力矩	lực bẩy		
力竭	kiệt lực	v	
力荐	hết lòng	v	
力行	nỗ lực thực hiện	v	
力证	chứng cứ có sức thuyết phục	nz	
力避	cố tránh		
力量	lực lượng	n	
力钱	cước phí		
劝劝	khuyên nhủ	v	
劝勉	khuyến khích	v	
劝告	khuyên bảo	vn	
劝和	khuyên giải	vi	
劝学	khuyến học	n	
劝导	khuyên bảo	vn	
劝慰	an ủi	vn	
劝戒	khuyên răn		
劝服	thuyết phục	v	
劝架	khuyên can	v	
劝止	khuyên can	v	
劝解	khuyên giải	v	
劝诫	khuyên nhủǀkhuyên nhũ	v	
劝诱	khuyến dụ	v	
劝说	khuyên bảo	vn	
劝谏	khuyên can	v	
劝进	ủng hộ lên ngôi	v	
劝退	khuyên lui	v	
劝道	khuyên nhủ	v	
劝酒	mời rượu	v	
劝阻	khuyên can	vn	
劝降	chiêu hàng	v	
办到	làm được	v	
办妥	làm thoả đáng	v	
办学	quản lý trường học	vn	
办差	ban sai	n	
办成	hoàn thành	v	
办报	làm báo	vn	
办案	phá án	vn	
办法	biện pháp	n	
办理	giải quyếtǀthực hiện	vn	
功业	công lao sự nghiệp	n	
功令	pháp lệnh		
功力	công lực	n	
功劳	công lao	n	
功名	công danh	n	
功夫	công phu	n	
功底	bản lĩnh	n	
功德	công đức	n	
功成	công thành	i	
功效	công hiệu	n	
功架	phong cách biểu diễn	n	
功法	công pháp	n	
功率	công suất	n	
功用	công dụng	n	
功绩	công tích	n	
功罪	công tội	n	
功耗	công hao	n	
功臣	công thần	n	
功课	bài tập	n	
功过	ưu khuyết điểm	n	
加上	tăng thêm	v	
加之	thêm nữa	cc	
加仑	Gallonǀga-lông	nr	
加以	tiến hành	vx	
加价	tăng giá	vn	
加倍	gấp bội	d	
加值	gia trịǀpoint	n	
加入	gia nhập	vn	
加冕	lên ngôi	v	
加农	súng đại bác	v	
加冠	lễ đội mũ	v	
加冰	thêm đá	v	
加剧	tăng lên	vn	
加力	tăng lực	n	
加劲	tăng sức mạnh	v	
加压	tăng áp lực	vn	
加号	dấu cộng	n	
加固	gia cố	vn	
加委	làm thủ tục uỷ nhiệm		
加官	gia quan	v	
加害	gia hại	v	
加密	mã hoá	vn	
加封	gia phong	v	
加工	gia công	vn	
加强	tăng cường	vn	
加意	đặc biệt chú ý	v	
加成	gia thành	v	
加护	gia hộ	v	
加数	số cộng		
加气	cho hơi vào	nz	
加水	châm nước	v	
加沙	Gaza	ns	
加油	cố gắngǀthêm dầu	vn	
加法	toán cộng	n	
加注	thêm tiền cuộc	v	
加派	tăng số người	v	
加深	làm sâu sắc	vn	
加添	thêm vào		
加温	tăng nhiệt độ	v	
加满	rót đầy	v	
加演	diễn thêm	v	
加热	đun nóng	vn	
加班	tăng ca	vn	
加盖	đóng dấu chồng	v	
加码	tăng giá cả	v	
加粗	to thêm	v	
加紧	gia tăng	vd	
加纳	Ghana	ns	
加蓬	Ga-bôngǀGabonǀGabông	ns	
加薪	tăng lương	n	
加诸	gia tăng	v	
加车	tăng thêm xe		
加载	tăng thêmǀloadǀtải lên	v	
加速	gia tốc	vn	
加重	tăng thêm	vn	
加长	thân dài	v	
务农	nghề nông	vi	
务工	vụ công	vn	
务必	cần phải	d	
务期	nhất định sẽ		
务正	việc chính đáng		
务求	phải	v	
务虚	nghiên cứu	vi	
务须	phải	d	
劣等	loại kém	b	
劣绅	thân sĩ vô đức	n	
劣质	thấp kém	b	
劣迹	việc xấu	n	
动乱	rối loạnǀnhiễu nhương	vn	
动产	động sản	n	
动人	động lòng người	a	
动兵	động binh	v	
动凶	sử dụng bạo lực		
动刀	động đao	n	
动刑	tra tấn	v	
动力	động lực	n	
动动	động động	v	
动向	hướng đi	n	
动听	êm tai	a	
动员	động viên	vn	
动嘴	động miệngǀnói chuyện	n	
动因	nguyên nhân hành động	n	
动土	động thổ	n	
动容	động dung	v	
动工	khởi công	vn	
动弹	nhúc nhích	v	
动态	động thái	n	
动怒	tức giận	v	
动情	động tình	vi	
动感	sống động	n	
动手	động thủ	vn	
动换	hoạt động	v	
动摇	dao động	vn	
动机	động cơ	n	
动武	động võ	vi	
动气	động khí	v	
动漫	hoạt hình	n	
动火	phát cáu	v	
动物	động vật	n	
动用	vận dụng	v	
动电	điện động		
动画	hoạt hình	n	
动笔	viết	vi	
动粗	đánh	l	
动能	động năng	n	
动脉	động mạch	n	
动脑	động não	vn	
动脚	động cước		
动荡	xao động	an	
动觉	cảm giác vận động		
动议	kiến nghị	n	
动词	động từ	n	
动身	khởi hành	vi	
动车	xe lửa	n	
动轮	bánh xe dẫn động	v	
动辄	động	d	
动量	động lượng	n	
动问	xin hỏi	v	
动静	động tĩnh	n	
助产	đỡ đẻ	b	
助人	giúp người	v	
助兴	trợ hứng	vi	
助力	trợ lực	n	
助威	trợ uy	vi	
助学	giúp học tập	vn	
助战	trợ chiến	v	
助手	trợ thủ	n	
助拳	trợ quyền	v	
助推	nâng lên	vn	
助攻	trợ công	vn	
助教	trợ giảng	n	
助杀	giúp đồng đội ghi điểm		
助燃	chất dẫn cháy	v	
助理	trợ lý	n	
助益	giúp ích	n	
助祭	trợ tế	v	
助词	trợ từ		
助跑	chạy lấy đà	v	
助长	dung dưỡng	vn	
助阵	trợ trận	vi	
努嘴	bĩu môi	ns	
劫余	sống sót sau tai nạn	n	
劫匪	kẻ cướp	n	
劫囚	cướp tù	v	
劫夺	cướp bóc	v	
劫寨	cướp trại	n	
劫持	bắt cóc	v	
劫掠	cướp bóc	v	
劫数	kiếp số	n	
劫机	cướp máy bay	n	
劫杀	cướp giết	v	
劫波	kiếp ba	n	
劫洗	cướp sạch		
劫火	kiếp hoả	n	
劫灰	tro kiếp	n	
劫狱	cướp ngục	n	
劫营	tập kích doanh trại địch	v	
劫财	cướp tiền	v	
劫道	cướp đường	n	
劫难	kiếp nạn	n	
劲力	kình lực	n	
劲吹	thổi mạnh	v	
劲头	hăng hái	n	
劲射	kình xạ	v	
劲旅	đội mạnh	n	
劲气	kình khí	n	
劲舞	Audition	n	
劲草	cỏ cứng	n	
劲装	trang phục	n	
劲道	kình đạo	n	
劲风	kình phong	n	
劳乏	mệt mỏi	v	
劳作	lao động	vn	
劳保	bảo hiểm lao động	n	
劳军	uỷ lạo quân đội	n	
劳务	lao động	n	
劳动	lao động	vn	
劳工	lao công	n	
劳师	lao sư	n	
劳役	cưỡng bức lao động	n	
劳心	phí sức	n	
劳损	vất vả mà sinh bệnh	v	
劳改	lao động cải tạo	v	
劳教	giáo dục lao động	vn	
劳方	bên thợ	n	
劳模	chiến sĩ thi đua	n	
劳烦	làm phiền	v	
劳碌	lao lực	n	
劳神	phí công	n	
劳累	mệt nhọc	a	
劳苦	khổ cực	a	
劳资	lão tử	n	
劳逸	lao dật		
劳金	tiền công thợ		
劳顿	mệt nhọc	nr	
劳驾	làm phiền	v	
势力	thế lực	n	
势头	tình thế	n	
势子	thế tử	n	
势家	thế gia	n	
势必	thế tất	d	
势派	trang hoàng	n	
势能	thế năng	n	
勃兴	phát triển rầm rộ	v	
勃劳	Bảo Lộc		
勃勃	bừng bừng	z	
勃发	bộc phát	a	
勃然	đột nhiên	z	
勇于	dũng cảm	v	
勇健	dũng kiện	a	
勇决	dũng cảm quyết đoán	v	
勇力	dũng lực	n	
勇士	dũng sĩ	n	
勇悍	dũng mãnh gan dạ	v	
勇敢	dũng cảm	a	
勇武	vũ dũng	v	
勇气	dũng khí	n	
勇猛	dũng mãnh	a	
勇者	dũng giả	n	
勉励	động viên	v	
勋爵	huân tước	n	
勋章	huân chương	n	
勋贵	huân quý	n	
勒令	lệnh cưỡng chế	v	
勒住	ghìm chặt	v	
勒死	ghìm chết	v	
勒派	cưỡng ép nộp tiền		
勒紧	nắm chặt	v	
勒逼	cưỡng bức	v	
勒马	ghìm ngựa	v	
勘定	khám định	v	
勘察	thăm dò	vn	
勘探	khảo sát	vn	
勘查	điều tra	vn	
勘测	thăm dò	vn	
勘破	khám phá	v	
勘验	khám nghiệm	vn	
募兵	mộ binh	v	
募捐	quyên tiền	vn	
募集	mộ tập	vn	
勤俭	cần kiệm	ad	
勤加	siêng năng	v	
勤务	cần vụ	n	
勤劳	cần cù	a	
勤勉	cần cù	ad	
勤奋	chăm chỉ	a	
勤学	chăm học	n	
勤快	chịu khó	a	
勤恳	cần cù và thật thà	a	
勤政	cần chính	n	
勤王	cần vương	n	
勤苦	chịu khổ chịu khó		
勤谨	chăm chỉ	a	
勺子	thìa	n	
勾住	ôm	v	
勾兑	pha chế rượu	v	
勾划	phát hoạ	v	
勾动	động đến	v	
勾勒	phác hoạ	vn	
勾勾	ngoắc ngoắc	v	
勾引	câu dẫn	v	
勾当	hoạt động	n	
勾拳	câu quyền	v	
勾搭	thông đồng	v	
勾栏	câu lan	n	
勾画	vẽ phác thảo	v	
勾结	cấu kết	v	
勾芡	thêm bột vào canh	v	
勾践	Câu Tiễn	v	
勾连	cấu kết	v	
勾通	cấu kết	v	
勾销	thủ tiêu	v	
勾魂	câu hồn	v	
勿怪	chớ trách	v	
勿躁	chớ vội	a	
匀净	đều đặn	a	
匀和	đều đặn		
匀实	đều đặn		
匀称	cân xứng	a	
匀脸	xoa đều		
匀速	tốc độ đều đặn	n	
包举	bao gồm hết	v	
包乘	bao chuyến		
包产	bao sản		
包住	bao ở	v	
包养	bao nuôi	v	
包办	xử lý	v	
包包	bao bao	n	
包厢	ghế lô	n	
包含	bao hàm	v	
包囊	màng bao	n	
包围	bao vây	vn	
包夜	bao đêm	v	
包头	khăn trùm đầu	ns	
包夹	bao bọc	v	
包容	bao dung	vn	
包工	làm khoán	vn	
包干	bao thầu	v	
包庇	bao che	vn	
包房	phòng bao	n	
包扎	băng bó	v	
包抄	bọc đánh	v	
包括	bao quát	v	
包拯	Bao Chửng	nr	
包换	bao đổi		
包揽	ôm đồm	v	
包月	tính tiền tháng	nz	
包机	máy bay thuê bao	n	
包涵	bao hàm	v	
包皮	bao bì	n	
包票	cam đoan	n	
包租	bao thuê	v	
包管	bảo đảm	v	
包罗	bao quát	v	
包菜	bao thái	n	
包藏	ẩn chứa	v	
包衣	bao con nhộng	n	
包袱	bao bọc	n	
包装	đóng gói	n	
包谷	bắp	nr	
包赔	đảm bảo đền bù	v	
包车	xe tải	v	
包邮	miễn cước phí	v	
包金	mạ vàng	nr	
包银	thù lao		
包销	bao tiêu	v	
包间	phòng bao	n	
包饭	cơm tháng	n	
匆促	vội vàng	a	
匆忙	vội vàng	ad	
匍匐	phủ phục	vi	
匕首	dao găm	n	
化作	hoá thành	v	
化冻	băng tan	v	
化合	hoá hợp	v	
化名	dùng tên giả	v	
化境	siêu phàm	n	
化外	vùng thiếu văn minh	s	
化妆	hoá trang	vn	
化子	hoá tử	n	
化学	hoá học	n	
化州	Hoá Châu	ns	
化工	hoá chất	n	
化开	tan ra	v	
化形	biến hoá	n	
化成	hoá thành	v	
化斋	đi khất thực	n	
化热	hoá nhiệt		
化生	hoá sinh	v	
化用	hoá dụngǀmượn dùng	v	
化疗	trị bệnh bằng hoá chất	vn	
化石	hoá thạch	n	
化纤	sợi hoá học	n	
化缘	hoá duyên	v	
化肥	phân hoá học	n	
化育	dưỡng dục	v	
化脓	sinh mủ	v	
化装	hoá trang	v	
化解	hoá giải	vn	
化除	tiêu trừ		
化验	xét nghiệm	vn	
北上	ra bắcǀbắc thượngǀlên phía bắc	vn	
北京	Bắc Kinh	ns	
北伐	bắc phạt	v	
北侧	cánh bắc	f	
北关	cổng bắcǀcửa bắcǀBắc quan	ns	
北兵	quân phương bắc	n	
北冥	Bắc Minh	ns	
北向	bắc hướng	n	
北周	Bắc Chu	t	
北国	Bắc quốc	ns	
北地	đất bắc	n	
北城	thành Bắc	ns	
北堂	Bắc Đườngǀmẹ	ns	
北太	Bắc Thái		
北宁	Bắc Trữ	ns	
北宋	Bắc Tống	t	
北山	Bắc Sơn	ns	
北岳	Bắc Nhạc	ns	
北岸	bờ bắc	s	
北州	Bắc Châu	ns	
北平	Bắc Bình	ns	
北庭	Bắc Đình	ns	
北斗	Bắc Đẩuǀbắc đẩu	n	
北方	phương bắc	s	
北朝	Bắc triều	t	
北极	Bắc Cựcǀbắc cực	ns	
北江	Bắc Giang	ns	
北河	Bắc Hà	ns	
北洋	Bắc Dương	b	
北海	Bắc Hảiǀbắc hải	ns	
北漂	bắc phiêu	nz	
北燕	Bắc Yến	ns	
北狄	Bắc Địch	ns	
北疆	Bắc Cươngǀbắc cương	s	
北端	cực bắc	f	
北虏	Bắc Lỗ	ns	
北角	góc bắcǀBắc Giác	ns	
北越	Bắc Việt	j	
北路	bắc lộ	n	
北辰	Bắc Thầnǀsao Bắc cực	n	
北边	phía bắc	f	
北邙	Bắc Mang	ns	
北郊	bắc ngoại ô	s	
北部	bắc bộ	f	
北非	Bắc Phi	ns	
北韩	Bắc HànǀBắc Triều Tiên	ns	
北魏	Bắc Nguỵ	t	
北齐	Bắc Tề	ns	
匝地	khắp nơi	n	
匠人	thợ thủ công	n	
匠心	suy nghĩ lí thú	n	
匡扶	giúp đỡ	v	
匡正	tu chỉnh	vn	
匣子	hộp	n	
匪军	quân phỉ	n	
匪巢	sào huyệt	n	
匪帮	bọn giặc	n	
匪徒	phỉ đồ	n	
匪患	nạn trộm cướp	n	
匪盗	trộm cướp	n	
匪类	phỉ loại	n	
匪首	phỉ thủ	v	
匮乏	thiếu thốn	vn	
匹夫	thất phu	n	
匹敌	địch nổi	vi	
匹练	chảy ra	v	
匹配	xứng đôi	vn	
区内	trong vùng	n	
区划	phân ranh giới	n	
区别	phân biệt	n	
区区	vặt vãnhǀkẻ hèn	z	
区域	khu vực	n	
区委	khu uỷ	n	
区长	khu trưởng	n	
区间	khu gian	n	
医书	sách thuốc	n	
医保	bảo hiểm sức khoẻǀbảo hiểm y tế	n	
医务	y tế	b	
医嘱	lời dặn của bác sĩ	n	
医士	y sĩ	n	
医大	đại học y khoa	n	
医学	y học	n	
医家	thầy thuốc	n	
医师	thầy thuốc	n	
医德	y đức	n	
医患	bác sĩ bệnh nhân	n	
医护	y hộ	vn	
医方	y phương	n	
医术	y thuật	n	
医治	trị liệu	vn	
医理	y lý	n	
医疗	chữa bệnh	n	
医科	y khoa	n	
医经	y kinh	n	
医者	thầy thuốc	n	
医药	y dược	n	
医道	y đạo	n	
医闹	y nháo	nz	
医院	bệnh viện	n	
匾额	tấm biển	n	
匿藏	che giấu	v	
匿迹	biệt tích	n	
十佳	mười tốt	n	
十全	thập toàn	d	
十恶	thập ác	n	
十指	mười ngón	n	
十方	thập phương	n	
十时	mười giờ	t	
十诫	thập giới	i	
千克	ki-lô-gam	q	
千变	thiên biến	i	
千古	thiên cổ	n	
千叶	Thiên Diệp	n	
千周	ki-lô-xic		
千夫	nghìn người		
千岁	thiên tuế	n	
千年	ngàn năm	t	
千斤	ngàn cân	q	
千瓦	ki-lô-oát	q	
千秋	thiên thu	n	
千般	muôn vàn	d	
千载	ngàn năm	i	
千里	ngàn dặm	i	
千钧	thiên quân	i	
升仙	thăng tiên	n	
升任	thăng nhiệm	v	
升值	tăng giá	vn	
升入	thăng nhập	v	
升到	lên tới	v	
升华	thăng hoa	vn	
升天	thăng thiên	v	
升学	học lên	vn	
升官	thăng quan	v	
升平	thái bình	v	
升斗	thăng đấu		
升旗	kéo cờ	vn	
升格	lên cấp	vi	
升水	lít nướcǀtiền thưởng		
升温	ấm lên	vn	
升班	lên lớp	v	
升空	lên không	vi	
升职	thăng chức	v	
升腾	bốc lên	vi	
升起	bay lên	v	
升降	lên xuống	vn	
升高	lên cao	vn	
午休	nghỉ trưa	vn	
午前	sáng	t	
午后	sau giờ ngọ	t	
午夜	nửa đêm	t	
午宴	tiệc trưa	n	
午时	giờ ngọ	t	
午膳	ăn trưa	n	
午觉	ngủ trưa	n	
午门	ngọ môn	n	
午间	giờ ngọ	t	
午饭	cơm trưa	n	
半世	nửa đời		
半仙	bán tiên	n	
半价	nửa giá	n	
半休	làm bán thời gian		
半会	hồi lâu	n	
半响	nửa ngày	n	
半圆	nửa vòng tròn	i	
半场	nửa sân	n	
半壁	nửa bên	i	
半夏	bán hạ	t	
半夜	nửa đêm	t	
半大	nhơ nhỡ	b	
半天	nửa ngày	mq	
半头	một nửa	n	
半岛	bán đảo	n	
半年	nửa năm	mq	
半径	bán kính	n	
半截	nửa mẩu	mq	
半拉	nửa		
半拍	nửa nhịp	n	
半数	nửa số	n	
半旗	vị trí treo cờ rũ		
半日	nửa ngày	t	
半晌	nửa ngày	n	
半月	nửa tháng	t	
半死	gần chết	i	
半段	nửa đoạn	n	
半点	nửa điểm	mq	
半球	bán cầu	n	
半生	nửa đời	n	
半白	hơi bạc		
半礼	bán lễ	n	
半神	bán thần	n	
半空	giữa không trung	s	
半米	nửa mét	mq	
半腰	ở giữa		
半袖	tay ngắn	n	
半裸	nửa thân trần	nz	
半解	bán giải	i	
半路	nửa đường	n	
半载	nửa năm	v	
半边	nửa bên	s	
半途	nửa đường	n	
半道	nửa đường	n	
半醉	say chuếnh choáng	i	
半闭	nửa khép	v	
半饱	lửng dạ		
华东	Hoa Đông	ns	
华中	hoa trungǀHoa Trung	ns	
华亭	Hoa Đình	ns	
华人	người Hoa	n	
华佗	Hoa Đà	nr	
华侨	Hoa kiều	n	
华南	Hoa Nam	ns	
华发	tóc bạc	n	
华国	Hoa quốc	ns	
华容	mặt mày	nr	
华屋	nhà đẹp		
华山	Hoa Sơn	ns	
华工	công nhân người Hoa	n	
华府	Hoa phủǀHoa Thịnh ĐốnǀWashington DC	n	
华彩	hoa hoè	n	
华文	tiếng Hoa	nz	
华族	hoa tộcǀHoa tộc	nz	
华服	hoa phục	n	
华林	Hoa Lâm	nr	
华沙	WarsawǀVác-xa-va	ns	
华润	hoa nhuận	nr	
华灯	đèn hoa	n	
华生	Watson	nz	
华盖	hoa cái	n	
华章	thơ văn hoa mỹ	n	
华纳	Warner	n	
华表	hoa biểu	n	
华裔	gốc Hoa	n	
华西	Hoa Tây	ns	
华诞	hoa đản	n	
华语	Hoa ngữ	nz	
华贵	hoa quý	a	
华阴	Hoa Âm	ns	
协会	hiệp hội	n	
协力	hiệp lực	d	
协办	tham gia	vi	
协助	hiệp trợ	vn	
协同	hiệp đồng	vn	
协和	dung hợp	nz	
协商	hiệp thương	vn	
协奏	hợp tấu	v	
协定	hiệp định	n	
协理	cùng nhau giải quyết	v	
协约	hiệp ước	v	
协警	hiệp cảnhǀhiệp sĩ bắt cướp	n	
协议	hiệp nghị	n	
协调	hiệp điều	vn	
卑下	thấp hèn	v	
卑微	ti tiện	a	
卑怯	hèn nhát bỉ ổi		
卑恭	nhún nhường dễ bảo		
卑职	ty chức	n	
卑贱	ti tiện	a	
卑鄙	hèn hạ	v	
卒业	tốt nghiệp	n	
卒中	trúng gió		
卒子	binh sĩ	n	
卓尔	nổi bậtǀDrow	nr	
卓异	hơn hẳn	a	
卓然	lỗi lạc	z	
卓立	đứng thẳng	v	
卓绝	trác tuyệt	l	
卓著	lớn lao	a	
卓见	cao kiến	v	
卓识	kiến thức sâu rộng	i	
单一	đơn nhất	a	
单个	một cái	b	
单产	năng suất	n	
单亲	mồ côi cha	b	
单人	một người	b	
单价	đơn giá	n	
单传	đơn truyền	n	
单位	đơn vị	n	
单体	đơn thể	n	
单元	đơn nguyên	n	
单刀	đơn đao	n	
单列	viết ra từng điều	v	
单利	lãi đơn		
单发	một phát	b	
单口	tấu đơn	n	
单号	số đơnǀsố lẻ	n	
单名	tên một chữ	v	
单向	đơn hướng	b	
单子	tờ đơn	n	
单字	một chữ độc nhất	n	
单寒	phong phanh		
单层	một tầng	n	
单帮	lái buôn	n	
单干	làm một mình	v	
单恋	đơn phương yêu mến	v	
单手	một tay	n	
单打	đánh đơn	n	
单挑	đơn đấu	n	
单据	biên lai	n	
单掌	đơn chưởng	n	
单摆	con lắc		
单数	số lẻ	n	
单方	toaǀđan phươngǀđơn thuốc dân gian	n	
单日	chỉ một ngàyǀngày lẻ	n	
单曲	đơn khúc	n	
单机	máy rời	n	
单杠	xà đơn	n	
单条	tranh đơn	n	
单比	đơn tỉ		
单独	đơn độc	d	
单眼	mắt đơn	n	
单程	một chuyến	n	
单纯	đơn thuần	a	
单线	một tuyến	n	
单膝	một gối	d	
单臂	một cánh tay	n	
单薄	đơn bạc	a	
单行	đơn hành	n	
单衣	áo đơn	n	
单衫	áo mỏng	n	
单论	đơn thuần	n	
单词	từ đơn	n	
单调	đơn điệu	a	
单质	đơn chất	n	
单过	sống một mình		
单间	phòng đơn	n	
单项	thi đơn	n	
卖主	chủ bán	n	
卖乖	khoe mẽ	v	
卖价	giá bán	n	
卖出	bán đi	vn	
卖到	bán đến	v	
卖力	ra sức	a	
卖友	bán rẻ bạn bè		
卖命	bán mạng	v	
卖唱	hát rong	v	
卖嘴	bẻm mép		
卖国	bán nước	n	
卖场	cửa hàng	n	
卖好	bán tốtǀlấy lòng	v	
卖家	người bán	n	
卖底	cố ý để lộ		
卖座	đắt khách	a	
卖掉	bán đi	v	
卖方	người bán	n	
卖淫	bán dâmǀmại dâm	vn	
卖笑	bán tiếng cười	v	
卖艺	bán nghệ	v	
南下	xuôi nam	vn	
南云	Nam Vân	ns	
南亚	Nam Á	ns	
南京	Nam Kinh	ns	
南人	nam nhân	n	
南侧	phía namǀbên phía nam	f	
南充	Nam Sung	ns	
南关	Nam Quan	ns	
南北	nam bắc	f	
南华	Nam Hoa	ns	
南向	nam hướng	n	
南唐	Nam Đường	j	
南国	miền nam	s	
南天	Nam Thiên	t	
南子	Nam tử	n	
南宁	Nam Ninh	ns	
南安	Nam An	ns	
南宋	Nam Tống	t	
南定	Nam Địnhǀtỉnh Nam Định	ns	
南家	Nam gia	n	
南岭	nam lĩnhǀNam LĩnhǀNam lĩnh	ns	
南岳	Nam Nhạc	ns	
南川	Nam Xuyên	ns	
南州	Nam Châu	ns	
南希	Nancy	nr	
南平	Nam Bình	ns	
南心	Nam Tâm	s	
南斗	Nam Đẩuǀsao Nam Đẩu	l	
南方	phương nam	s	
南无	nam mô		
南昌	Nam Xương	ns	
南明	Nam Minh	ns	
南曲	Nam Khúc	n	
南极	Nam Cựcǀnam cực	ns	
南楚	Nam Sở	t	
南欧	Nam Âu	ns	
南汉	Nam Hán	t	
南江	Nam Giang	ns	
南洋	Nam Dương	ns	
南海	Nam Hảiǀnam hải	ns	
南渡	Nam Độ	ns	
南湖	Nam Hồ	ns	
南溪	nam khê	ns	
南疆	Nam Cương	ns	
南皮	Nam Bì	n	
南离	Nam Ly	i	
南端	phía nam	f	
南竹	tre	ns	
南纬	vĩ tuyến nam	b	
南美	Nam Mĩ	ns	
南苑	Nam Uyển	ns	
南荒	Nam Hoang	ns	
南蛮	Nam Man	ns	
南行	đi về phía nam	j	
南诏	Nam Chiếu	ns	
南货	hàng thực phẩm miền nam	n	
南越	Nam Việt	j	
南路	nam lộ	n	
南边	phía nam	f	
南郑	Nam Trịnh	ns	
南郭	góc nam	ns	
南针	nam châm		
南阳	Nam Dương	ns	
南院	Nam Viện	j	
南陵	Nam Lăng	ns	
南非	Nam Phi	ns	
南面	mặt phía nam	f	
南韩	Nam Hàn	ns	
南风	gió phương nam	n	
南齐	Nam Tề	ns	
博主	chủ blog	nz	
博取	tranh thủ	v	
博古	Bác Cổǀbác cổ	nr	
博士	tiến sĩ	n	
博大	bao la	a	
博学	bác học	a	
博客	blog	n	
博弈	đánh cờ	vn	
博引	dẫn chứng rộng rãi		
博彩	cá độ	nz	
博得	chiếm được	v	
博文	Bác Văn	nz	
博杂	tạp nham	a	
博格	BorgerǀBorg	nr	
博爱	bác ái	ns	
博物	khoa học về động thực vật	n	
博见	nhìn xa trông rộng	v	
博览	đọc nhiều	vn	
博识	học rộng biết rộng	v	
博采	thu thập rộng rãi	v	
博闻	bác văn	i	
博雅	bác nhã	a	
卜卦	bói toán	nr	
卜居	chọn chỗ ở		
卜课	gieo quẻ		
卜问	bói		
卜骨	bói bằng xương	n	
占住	chiếm đóng	v	
占先	đi đầu	v	
占到	chiếm được	v	
占卜	xem bói	v	
占卦	xem bói	v	
占去	chiếm đi	v	
占地	chiếm đất	vn	
占尽	chiếm hết	v	
占据	chiếm cứ	v	
占星	chiêm tinh	n	
占有	chiếm hữu	vn	
占满	chiếm hết	v	
占点	chiếm chút	v	
占用	chiếm dụng	vn	
占线	đường dây bận	v	
占领	chiếm lĩnh	vn	
卡伦	CallanǀKaren	nr	
卡位	kẹt vị	n	
卡住	mắc kẹt	v	
卡其	vải ka-ki		
卡壳	kẹt	v	
卡子	cái kẹp	n	
卡宴	Cayenne	n	
卡尔	Karl	ns	
卡尺	thước xếp	n	
卡带	hộp băng	n	
卡座	ghế dài	n	
卡恩	KahnǀCalne	nr	
卡拉	Kara	nr	
卡森	Carson	nr	
卡片	tạp phiến	n	
卡牌	thẻ bàiǀbiển hiệu	n	
卡特	Carter	nr	
卡车	xe tải	n	
